"","ex2_GFP_Rep1_Chip21","ex2_GFP_Rep2_Chip21","ex2_GFP_polyIC_Rep1_Chip21","ex2_GFP_polyIC_Rep2_Chip21","ex2_NS5_Rep1_Chip21","ex2_NS5_Rep2_Chip21","ex2_NS5_polyIC_Rep1_Chip21","ex2_NS5_polyIC_Rep2_Chip21"
"MDC1",4.101387,4.52158,4.691725,4.760649,4.409048,3.988288,3.874061,4.462568
"MDFIC",4.938732,4.91692,4.502499,4.682002,4.896186,5.020211,4.731235,4.860923
"MDGA1",2.589845,1.487746,1.993052,2.35009,2.526594,2.301145,1.719667,2.989329
"MDH1",8.034233,7.721009,7.688309,7.770118,7.997827,8.09374,8.153414,8.221635
"MDH1B",2.283327,2.169916,1.487746,2.270952,1.862527,2.024269,1.827745,1.60172
"MDH2",8.828748,8.782764,8.364796,8.424278,8.763321,8.896579,8.534569,8.869951
"MDK",4.197184,4.13957,5.321225,5.247794,5.293948,5.099805,5.496808,5.628212
"MDM1",2.474965,2.094098,1.993052,2.187849,1.039824,2.770041,2.413885,2.589845
"MDM2",8.079303,8.24924,8.084629,8.288693,8.400254,8.539462,7.86209,7.706507
"MDM4",5.404747,5.325321,5.576208,5.504171,5.625704,5.368213,5.256504,5.184246
"MDN1",4.479554,4.250492,3.896446,4.091575,3.606602,4.049632,4.10619,3.940383
"ME1",8.259963,8.148904,7.568555,7.774036,7.929746,8.425977,8.233084,8.065874
"ME2",3.654801,3.79874,3.15223,3.388456,2.984262,3.725432,4.316466,3.868623
"ME3",3.921244,3.516924,3.516924,2.892179,3.15223,3.19832,3.580751,3.868623
"MEA1",6.491207,6.518591,6.549335,6.541569,6.801572,6.409113,6.840267,7.087911
"MEAF6",4.872381,4.74368,4.783427,4.784845,5.376651,4.933218,5.273743,5.184246
"MECP2",4.664109,4.624279,4.783427,4.773543,4.464594,5.049318,4.745227,4.886484
"MECR",2.223322,2.727015,2.130627,1.940114,2.467726,2.436422,1.348786,2.413885
"MED1",4.612444,4.791536,5.068596,5.237983,4.845177,4.823373,4.355481,4.970843
"MED10",6.474891,6.723612,6.591093,6.863651,6.937981,7.044787,7.122856,6.960483
"MED11",5.635746,5.439612,5.46567,5.561451,5.239032,5.625704,6.06246,5.883342
"MED12",4.519862,4.581675,4.466528,4.54845,4.41876,4.688346,3.940383,3.993392
"MED13",6.878632,6.879888,6.926228,7.256223,6.951478,7.026996,6.781066,6.948152
"MED13L",6.221446,6.262596,6.591093,6.733243,6.385695,7.034435,6.394356,6.224474
"MED14",5.750282,5.607126,5.615605,5.605483,5.757218,5.469029,6.06246,6.056849
"MED15",5.988511,5.607126,5.728578,5.684033,5.684842,5.843542,5.464279,5.3741
"MED16",3.753593,3.651561,4.003997,3.77467,3.677756,3.380636,3.025663,3.315395
"MED17",5.142635,5.372202,5.292865,5.17106,4.983957,4.823373,5.57057,5.858579
"MED18",4.912786,4.870968,5.576208,5.570127,5.230215,5.515113,5.673558,5.745672
"MED19",6.179748,6.254993,6.700713,6.815958,6.668304,6.491207,6.918568,7.054586
"MED20",3.896446,3.93234,4.261411,4.091575,4.235122,3.988288,3.580751,3.601453
"MED21",5.941785,5.68889,5.904237,5.728578,5.925549,5.920738,6.019476,6.056849
"MED22",4.178967,3.725432,4.534261,4.519862,4.551113,4.432128,4.12289,3.842868
"MED23",3.654801,3.913395,3.404109,3.618422,3.247054,3.352423,3.819532,3.419833
"MED24",5.012619,4.928511,5.221345,5.22916,5.230215,5.250051,4.718796,4.632634
"MED25",5.941785,5.189936,6.327921,6.146283,5.889703,5.782272,5.457724,5.520983
"MED26",2.014056,2.241934,2.77637,2.839118,1.929286,2.436422,2.014056,1.473778
"MED27",4.859579,5.079082,5.001009,4.624279,4.983957,4.926483,5.247794,5.430002
"MED28",3.157382,2.77637,3.363968,2.984262,3.10505,2.708572,3.703481,3.654801
"MED29",6.16797,6.234893,6.441274,6.35193,6.410551,6.331577,5.858579,5.93946
"MED30",4.08191,3.469166,3.896446,3.896446,3.516924,3.597697,4.003997,4.141826
"MED31",5.543781,5.239032,5.620681,5.871004,5.516867,4.973429,5.948548,5.852503
"MED4",4.972096,4.718796,4.859579,4.884332,4.536096,4.664109,5.416513,5.549138
"MED6",6.825351,6.907867,7.059515,6.96449,6.876382,6.990567,7.397123,7.514281
"MED7",3.993392,3.862998,4.241747,4.176765,4.021907,4.025808,4.534261,4.552937
"MED8",4.5971,4.780328,4.886484,4.760649,4.36753,5.020211,5.312899,5.301308
"MED9",3.121851,2.829737,3.487607,3.618422,3.10505,2.35805,3.289995,3.315395
"MEF2A",4.434201,4.353418,4.241747,4.416834,4.492451,4.577342,4.086777,4.432128
"MEF2B",3.608249,3.19832,4.086777,3.874061,3.980426,4.069511,3.461304,3.624881
"MEF2D",6.021646,5.818732,6.232724,6.156467,6.006277,5.897307,5.515113,5.542931
"MEG8",3.090202,2.727015,2.682769,1.377645,3.380636,2.770041,2.266807,2.413885
"MEGF8",3.157382,2.413885,2.914604,1.755367,2.583145,2.301145,1.719667,1.60172
"MEGF9",5.881607,5.644034,5.143841,5.349971,5.344866,5.242319,5.079082,5.008651
"MEIG1",1.101197,1.588756,1.078642,1.24843,1.681843,1.427256,1.827745,2.413885
"MEIS1",1.666814,1.940114,1.794327,1.755367,2.232682,2.301145,2.014056,1.101197
"MEIS2",4.101387,4.042207,4.049632,4.091575,3.77467,3.925374,3.845704,3.780876
"MEIS3",3.430815,3.264204,3.404109,3.292234,2.984262,3.090202,2.413885,3.352423
"MEIS3P1",3.580751,3.725432,4.409048,4.113147,4.042207,4.007808,4.610753,4.252607
"MELK",5.109452,4.799729,5.457262,5.696077,4.896186,5.21242,5.791624,5.584909
"MEMO1",7.440944,7.491345,7.365743,7.508222,7.594285,7.817491,7.390652,7.398873
"MEN1",4.783427,4.567742,5.143841,5.333576,4.610753,5.059308,4.949515,5.099805
"MEPCE",5.489439,5.632421,5.886873,5.799475,5.271659,5.615605,5.858579,5.883342
"MERTK",3.19832,3.294473,3.725432,3.292234,3.277524,2.250664,2.936276,2.909287
"MESDC1",1.24843,1.875408,2.583145,2.467726,1.039824,2.169916,2.824086,2.533553
"MESDC2",6.731492,6.751057,6.763615,6.753579,6.625071,6.559685,6.999439,7.047286
"MEST",5.380193,5.475542,5.394024,5.266226,5.271659,5.462874,5.627811,5.644034
"MET",7.392246,7.440176,7.348573,7.21633,7.67386,7.793017,6.813404,6.925688
"METAP1",5.482032,6.034328,5.886873,5.51058,5.556208,6.126579,5.536649,5.635746
"METAP1D",1.929286,1.875408,1.993052,1.377645,1.574316,1.862527,1.719667,1.907858
"METAP2",7.582967,7.669318,7.466294,7.649508,7.612851,7.880042,8.231766,8.129926
"METRNL",1.755367,2.241934,1.681843,2.467726,2.829737,2.812263,2.413885,2.474965
"METTL1",5.66622,5.761769,6.26151,6.24257,5.880569,5.886198,6.594709,6.675814
"METTL10",4.859579,4.691725,4.502499,4.664109,4.610753,4.410971,3.703481,4.505317
"NTMT1",4.5971,4.678795,5.158383,5.016342,4.637678,4.490623,5.206857,5.3741
"METTL13",3.298381,3.327394,3.825191,4.024548,3.070661,2.979059,3.618422,3.743902
"METTL14",3.051259,3.157382,3.545656,3.77467,3.277524,3.545656,4.451432,4.447428
"METTL15",4.29138,3.997548,4.160516,3.921244,3.961858,3.907847,3.896446,3.961858
"METTL16",6.096362,6.04372,6.435304,6.293997,6.285553,6.141572,5.48809,6.009486
"METTL17",5.160148,5.189936,5.068596,5.129777,4.845177,5.008651,5.401895,5.321225
"METTL18",3.552718,4.158288,4.449478,4.024548,4.10619,3.988288,5.109452,5.125548
"TRMT44",1.24843,1.101197,1.487746,1.640012,1.929286,1.940114,2.413885,2.094098
"METTL21A",4.215173,4.13957,4.680472,4.466528,4.254722,4.464594,5.018926,4.728198
"METTL21B",2.283327,2.589845,2.914604,3.157382,2.984262,2.812263,2.669596,2.413885
"METTL21D",4.783427,4.91692,5.280142,5.435387,5.018926,5.469029,5.48809,5.511497
"METTL22",3.005551,3.030591,2.77637,2.689006,2.739657,3.020242,3.060642,2.533553
"METTL23",4.534261,4.50894,4.704634,4.235122,4.679634,4.110925,4.682002,4.742213
"METTL2A",4.926483,6.028003,5.992724,6.097518,6.02925,5.834128,6.249863,6.267429
"METTL2B",5.489439,5.413519,5.011978,5.069229,5.039221,4.996456,5.230215,5.066794
"METTL3",5.709628,5.863566,5.766347,5.948548,5.570127,5.812865,5.913869,6.096071
"METTL4",2.283327,2.413885,1.60172,2.622905,2.283327,2.770041,3.461304,2.909287
"METTL5",7.184847,7.433905,7.411542,7.416823,7.330845,7.315423,7.573264,7.837574
"METTL6",5.182016,5.153228,5.292865,5.561451,5.497747,5.632856,5.759514,5.782272
"METTL7B",5.012619,4.812341,4.261411,4.235122,4.766627,4.232941,4.718796,4.728198
"METTL8",5.050564,5.120266,4.919598,4.486815,5.003527,5.415531,5.018926,5.116704
"METTL9",7.148719,7.272412,7.30637,7.143342,7.22423,7.542683,7.438053,7.249996
"MEX3A",1.839194,2.014056,2.467726,2.35009,2.467726,1.940114,2.014056,1.907858
"MEX3B",4.016649,4.077101,4.33917,4.024548,4.086777,4.110925,3.792663,3.380636
"MEX3C",4.507052,4.479554,4.729756,4.784845,4.718796,4.943366,4.265808,4.379412
"MFAP1",5.558861,5.356131,5.646948,5.817272,5.048694,5.524097,6.22173,5.81579
"MFAP3",4.766627,4.894772,4.763608,4.915525,5.012619,4.933218,4.492451,4.673017
"MFAP3L",2.160163,2.094098,1.681843,1.377645,2.283327,1.940114,1.348786,2.187849
"MFAP4",1.24843,0.8199272,2.204681,2.270952,1.45808,1.28085,0.9757365,0.6470222
"MFF",5.550878,5.794265,5.782272,5.673558,5.372202,5.708826,6.218141,6.211133
"MFGE8",7.338084,7.247035,6.594907,6.300836,7.433324,7.53846,5.955248,5.877358
"MFHAS1",4.519862,4.82486,4.546763,5.035375,4.834322,4.848099,4.745227,5.008651
"MFI2",3.972384,3.672712,3.189132,3.11966,3.87965,3.487607,2.596919,2.946847
"MFN1",5.032979,4.353418,4.466528,4.5971,4.197184,5.030391,5.120266,4.552937
"MFN2",5.151418,5.372202,5.336676,5.360088,5.171633,5.406726,4.639375,4.763608
"MFSD1",5.953233,6.010776,5.321225,5.276952,5.874187,5.795381,5.885857,5.528554
"MFSD10",4.326834,3.842868,3.915966,3.677756,4.351355,4.185823,3.618422,3.041111
"MFSD11",4.158288,4.383526,3.748559,3.826554,4.178967,4.552022,4.422599,4.052077
"MFSD12",2.35009,2.946847,3.264204,2.788583,3.070661,2.770041,2.936276,2.770041
"MFSD3",4.326834,4.13957,4.290239,4.466528,3.980426,4.089157,4.534261,4.518163
"MFSD6",4.903102,4.581675,3.580751,3.157382,3.940383,3.461304,3.988288,3.822413
"MFSD8",3.121851,3.229983,2.406344,2.467726,3.030591,2.656804,3.090202,2.946847
"MFSD9",3.264204,3.157382,3.618422,3.703481,3.580751,3.516924,3.648044,4.178967
"MGA",5.109452,4.799729,5.110691,5.401895,4.566105,4.933218,5.158983,5.160148
"MGAT2",6.400701,6.513689,6.552212,6.497181,5.868514,6.431037,7.102457,6.960483
"MGAT4A",2.160163,2.094098,1.794327,1.514819,1.929286,1.940114,1.473778,1.907858
"MGAT4B",7.574124,7.630303,7.353591,7.328017,7.556531,7.307684,6.978657,7.117831
"MGAT5",4.581675,4.492451,4.71719,4.940012,3.980426,4.449478,4.30187,4.322672
"MGAT5B",1.839194,1.588756,1.211855,0.9371136,1.768009,1.155533,1.929286,1.60172
"MGC16025",1.666814,1.875408,2.35009,2.187849,2.094098,2.103765,1.719667,2.094098
"MGC23284",3.580751,3.229983,3.025663,2.938954,3.516924,3.487607,2.875747,2.864354
"MGC2752",4.197184,4.042207,4.502499,4.381558,3.940383,3.961858,3.580751,3.682408
"MGEA5",7.196559,7.06786,6.996216,7.266199,7.222334,7.542683,6.900565,6.987641
"MGLL",6.324287,6.433164,5.696077,5.605483,6.35141,6.181129,5.814352,5.796147
"MGMT",2.968427,2.589845,2.914604,2.839118,3.030591,2.979059,3.090202,2.817972
"MGRN1",4.766627,4.791536,5.413519,5.22916,5.230215,4.996456,4.707639,4.886484
"MGST1",11.19289,11.08225,10.7977,10.87331,10.97208,11.1535,10.98769,11.00112
"MGST2",6.875129,6.773145,6.074777,6.146283,6.487511,6.331577,6.538646,6.565579
"MGST3",8.47501,8.261124,7.89879,7.879101,8.58666,8.390966,8.284707,8.19297
"MIA2",2.35009,1.101197,1.60172,2.103765,1.039824,1.427256,1.60172,2.014056
"MIA3",4.546763,4.492451,3.674305,3.896446,4.322672,4.33917,3.915966,4.158288
"MIB1",5.604618,5.673558,5.292865,5.496808,5.570127,5.812865,5.256504,5.438646
"MICA",5.281695,5.413519,4.899101,5.199,5.344866,5.267238,5.312899,5.150835
"MICAL1",2.77637,2.589845,2.682769,3.070661,2.739657,2.936276,2.770041,2.770041
"MICAL2",5.327395,5.332519,4.982634,4.884332,5.466158,5.838458,4.8116,4.505317
"MICAL3",3.234068,2.864354,3.363968,3.22511,2.630042,2.656804,2.35009,2.35009
"MICALL1",4.479554,4.41876,4.178967,3.921244,4.305983,4.241747,3.845704,3.842868
"MICB",4.08191,3.229983,4.003997,4.158288,3.899148,3.573825,4.049632,3.682408
"MICU1",6.415883,6.324287,5.620681,5.481591,5.941785,5.673558,6.06246,5.751844
"MID2",2.739657,3.11966,2.989329,3.157382,2.583145,2.845187,2.824086,3.454154
"MIDN",4.740558,4.353418,5.280142,5.383106,4.649186,4.381558,4.232941,4.544865
"MIEN1",6.157023,6.30818,6.277574,6.156467,6.152977,6.16797,6.364494,6.469125
"MIER1",6.2588,6.378774,6.423141,6.528939,6.575585,6.695474,6.218141,6.305579
"MIER2",4.016649,3.93234,3.961858,4.449478,3.63186,4.232941,3.703481,3.545656
"MIER3",4.158288,3.79874,4.409048,4.322672,4.274324,4.395278,4.870968,4.473933
"MIF4GD",2.35009,2.413885,2.074253,1.940114,2.630042,1.653219,2.720456,2.533553
"MIIP",3.753593,3.93234,4.680472,4.466528,4.042207,4.069511,4.337111,4.361448
"MINA",5.775487,5.768647,5.738666,5.460473,5.415531,5.343834,5.970455,6.003705
"MINK1",5.558861,5.463819,5.590477,5.488534,5.415531,5.281695,4.940012,5.260762
"MINPP1",6.411527,6.446045,5.985564,6.074777,6.249603,6.238717,6.594709,6.716204
"MIOS",4.101387,4.059667,3.79874,3.896446,3.725432,4.025808,4.903102,4.742213
"MIPEP",3.005551,3.11966,2.829737,2.589845,2.909287,3.32357,3.20744,2.702511
"MIPOL1",2.644015,2.474965,2.526594,2.03397,2.526594,2.770041,2.596919,3.041111
"MIR31HG",5.414529,5.16124,4.970843,5.189936,5.415531,5.708826,4.870968,4.742213
"MIS18A",4.29138,4.28707,4.449478,4.235122,4.510814,4.639375,5.099805,4.662358
"MIS18BP1",5.246751,5.475542,5.373157,5.635746,5.3024,5.927553,5.469029,5.22916
"MITD1",5.759514,5.94146,6.317294,5.932337,5.757218,5.838458,6.51455,6.47286
"MKI67",5.625704,5.757606,5.817272,5.805824,5.545557,5.761401,5.506891,5.528554
"MKI67IP",6.327921,6.378774,6.594907,6.541569,6.095753,6.318585,6.938517,6.768195
"MKKS",5.482032,5.717507,5.079698,4.904483,5.278048,5.090093,6.125956,5.888246
"MKL1",6.582492,6.346309,7.094316,6.836419,6.753579,6.822093,5.965189,6.137113
"MKL2",5.130961,5.007434,4.783427,4.904483,4.821916,4.729756,4.625992,4.802759
"MKLN1",7.047286,6.986982,6.582492,6.741636,7.145221,7.1401,6.775438,6.775633
"MKNK2",5.523215,5.841309,5.011978,4.96148,5.135628,4.894772,4.682002,5.066794
"MKRN1",6.355743,6.173753,6.01981,6.337671,6.04563,6.555038,6.578198,6.400217
"MKRN2",4.13957,4.479554,4.160516,4.254722,4.449478,4.110925,4.140698,4.305983
"MKRN3",1.101197,1.781881,0.6976501,2.35009,1.211855,0.9653138,1.60172,2.187849
"MKS1",3.157382,2.644015,2.406344,3.26021,2.689006,3.051259,2.720456,3.352423
"MLEC",7.111088,6.934468,7.110656,7.111088,6.880976,6.967113,6.903192,6.722425
"MLF1",4.361448,4.383526,3.674305,4.052077,4.351355,4.432128,4.773543,4.343284
"MLF1IP",3.608249,3.327394,3.876707,4.158288,3.63186,4.185823,4.567742,4.361448
"MLF2",8.141386,8.097204,8.171913,8.201649,8.161014,8.18391,8.156551,7.992019
"MLH1",3.264204,2.946847,3.77467,3.563069,3.10505,3.412179,3.677756,2.989329
"MLH3",4.566105,4.701366,4.466528,4.28707,4.679634,4.215173,4.610753,4.821916
"MLKL",4.701366,4.5971,5.457262,5.199,4.8116,4.872381,5.422282,5.570127
"MLL",5.099805,4.847367,4.796794,5.035375,4.834322,4.639375,4.583316,4.901139
"MLL2",6.238717,6.147424,6.380739,6.384013,6.300322,6.181129,5.476509,5.387556
"MLL3",3.921244,3.980426,3.516924,3.651561,3.380636,3.264204,3.896446,3.19832
"MLL4",6.467039,6.452256,6.686532,6.595769,6.736019,6.293997,5.728578,5.827562
"MLL5",6.126579,5.93167,6.170242,6.435073,6.167378,6.254993,6.04563,5.982619
"MLLT1",5.43773,5.522351,5.974425,6.179748,5.383106,5.519621,4.859579,5.34435
"MLLT10",4.71719,4.812341,4.899101,4.993868,4.914155,5.135628,4.534261,4.821916
"MLLT11",6.987817,6.795665,6.604612,6.668304,6.78468,6.546257,6.897935,6.661347
"MLLT3",3.945671,4.158288,3.915966,3.84844,4.001316,4.007808,3.734734,4.490623
"MLLT4",4.254722,3.62,4.024548,3.516924,3.867207,3.573825,3.819532,3.487607
"MLLT6",4.361448,4.96148,4.99325,5.059308,4.995786,4.884994,3.618422,4.031914
"MLPH",6.612666,6.4384,6.355982,6.028931,5.868514,5.782272,6.30188,6.305579
"MLST8",5.864981,5.858579,5.635746,5.654807,5.440605,5.281695,5.799851,5.696077
"MLX",6.430328,6.553938,7.063401,7.098991,6.715265,6.844041,6.978657,7.099779
"MLXIP",4.101387,3.672712,4.197184,3.77467,3.63186,4.110925,3.354401,3.352423
"MLYCD",2.083788,2.35009,2.958022,2.938954,2.77637,2.845187,2.266807,3.041111
"MMAA",2.413885,2.533553,2.77637,2.746592,2.169916,2.708572,3.060642,2.770041
"MMAB",5.428171,5.197875,4.62348,4.416834,5.039221,5.250051,5.130961,5.116704
"MMACHC",2.413885,1.681843,1.681843,2.187849,2.014056,1.653219,2.266807,2.533553
"MMADHC",8.103984,8.140369,8.025837,8.131184,8.014052,8.077091,8.216556,8.280408
"MMD",5.503269,5.372202,5.607126,5.349971,5.440605,5.399918,5.503269,5.496808
"MMGT1",5.120266,4.624279,4.581675,4.773543,5.018926,5.049318,4.823373,4.698064
"MMP14",1.666814,1.588756,1.993052,2.03397,1.768009,1.427256,1.348786,1.60172
"MMP15",3.85391,3.997548,4.10975,4.416834,4.409048,4.293459,3.734734,4.110925
"MMP17",3.335692,2.946847,2.727015,2.589845,2.35009,2.609871,2.720456,2.864354
"MMP2",3.157382,3.229983,1.89792,1.377645,3.412179,3.090202,2.014056,1.707306
"MMP24",4.346348,4.383526,3.84844,3.961858,4.141826,3.961858,3.417901,3.580751
"MMP25",2.014056,1.875408,1.993052,2.467726,1.929286,3.020242,1.60172,1.60172
"MMP28",1.24843,2.301145,1.078642,0.7629317,1.45808,2.103765,0.6976501,2.014056
"MMP7",6.3805,6.389193,5.247794,5.561451,5.868514,5.577973,5.97704,6.096071
"MMS19",5.344866,5.394024,5.050564,5.016342,5.129777,5.170486,5.169401,5.409214
"MMS22L",3.778009,3.561201,4.10975,4.235122,3.819532,3.837009,4.404082,4.014097
"MN1",1.839194,2.589845,1.363927,1.640012,2.169916,1.653219,1.348786,1.907858
"MNAT1",6.185119,6.083651,6.080277,6.409602,6.259887,6.158739,6.616455,6.740843
"MND1",4.101387,4.28707,5.143841,4.796794,4.10619,4.432128,5.221345,5.017615
"MNS1",2.829737,3.264204,2.583145,2.689006,2.467726,3.051259,3.703481,3.516924
"MNT",3.090202,3.561201,3.363968,3.77467,3.819532,3.837009,3.388456,2.909287
"MOAP1",4.519862,4.464594,4.637678,4.610753,4.551113,4.410971,4.639375,4.872381
"MOB1A",7.32444,7.298544,7.267015,7.028449,7.1401,7.103043,7.003742,6.797498
"MOB1B",4.391296,3.885285,4.215173,4.351355,4.254722,4.552022,3.677756,3.893791
"MOB3A",3.234068,3.746928,3.15223,3.356378,3.10505,3.292234,3.289995,3.041111
"MOB3B",2.875747,2.77637,2.870051,2.533553,2.739657,3.229983,2.875747,2.266807
"MOB3C",2.083788,2.014056,3.404109,2.938954,3.030591,2.812263,3.516924,2.989329
"MOCOS",3.83096,3.93234,3.937715,3.563069,4.36753,4.069511,4.10619,4.552937
"MOCS2",2.223322,2.301145,1.487746,2.03397,2.094098,2.488921,2.014056,2.35009
"MOCS3",4.5971,4.765052,5.001009,5.257522,4.821916,4.049632,5.247794,5.329503
"MOGS",5.50919,5.120266,5.59865,5.871004,5.426232,5.415531,5.142635,5.024006
"MOK",3.121851,3.469166,3.264204,3.189132,2.984262,3.837009,3.461304,3.654801
"MON1A",2.014056,2.241934,2.583145,2.533553,1.039824,2.169916,2.094098,1.707306
"MON1B",4.346348,4.449478,4.355481,3.921244,4.12289,4.771323,4.232941,4.178967
"MON2",4.872381,5.31496,5.079698,4.884332,4.925123,5.129777,4.583316,4.610753
"MORC2",5.496808,5.428171,5.489439,5.372202,5.734061,5.602888,4.972096,5.276952
"MORC3",4.783427,4.765052,4.82486,4.846636,4.766627,5.129777,4.836526,4.8116
"MORC4",6.120014,5.986875,5.199,5.28759,5.059308,5.708826,6.140643,5.644034
"MORF4L1",3.654801,3.771465,3.404109,3.26021,3.700096,3.020242,3.677756,4.110925
"MORF4L2",5.953233,5.892471,5.745672,5.812119,6.01849,5.644034,5.804384,6.087577
"MORN1",2.696218,2.533553,2.870051,2.746592,2.829737,1.653219,2.266807,2.014056
"MORN2",4.326834,4.449478,4.127663,3.961858,4.10619,4.410971,4.567742,3.682408
"MORN4",2.589845,3.11966,3.327394,3.22511,3.580751,3.516924,3.487607,3.041111
"MOSPD1",4.566105,4.479554,4.127663,4.718796,4.859579,4.943366,4.745227,4.998455
"MOSPD2",4.995786,4.492451,4.391296,4.381558,4.779574,4.926483,4.799024,5.221345
"MOSPD3",3.875384,3.672712,3.189132,2.839118,3.380636,3.597697,3.580751,3.315395
"MOV10",4.197184,4.28707,5.404747,5.059308,4.821916,4.479554,4.355481,4.490623
"MPDU1",6.62529,6.466576,6.496513,6.3805,6.456043,6.300836,6.236004,6.491207
"MPG",5.090093,5.153228,5.188803,5.048694,5.239032,5.111291,5.265693,5.3741
